pgd_eps8_s20_a1_8/255, 0.98755
pgd_eps10_s20_a2_10/255, 0.97794
pgd_eps8_s10_a2_8/255, 0.98788
pgd_eps6_s5_a2_6/255, 0.98713
fgsm_eps10_10/255, 0.95132
fgsm_eps6_6/255, 0.97702
